ID,SKU,Nombre,Precio,Stock
1530,254A7C22A1BD,"Estante flotante 755",143576,
1531,A4138929D7B8,"Campera de abrigo 573",141852,
1532,8CB7C538AC70,"Licuadora potente 131",120185,
1533,19A5462E0221,"Blazer casual 268",96579,
1534,767CB40B20F7,"Mouse inalámbrico 173",64132,
1535,B0FE60F693BB,"Celular Android 806",38004,
1536,3B6404BF8667,"Aire acondicionado 697",104417,
1537,981DE3D78D41,"Jean elastizado 812",71731,
1538,C0D4F4D254C7,"Gorra de béisbol 983",63240,
1539,6D63CA6E96E0,"Almohada viscoelástica 178",139554,
1540,91BA75E51BF5,"Creatina monohidrato 176",138210,
1541,C517C8E7B62F,"Colchón memory foam 386",94580,
1542,D92779D84B38,"Licuadora potente 621",129226,
1543,DD8F6A2A00D8,"Guantes de invierno 174",9841,
1544,98061BA4A1E9,"Heladera No Frost 389",42127,
1545,DC345EE17919,"Parlante portátil 158",74880,
1546,03DEA809D1AD,"Juego de sábanas 282",59297,
1547,CDD70BB1D981,"Tablet 10"" 632",131049,
1548,1A236E7A5681,"Colchón memory foam 501",89690,
1549,0A0068331041,"Kit de maquillaje 871",122796,
1550,93D083C639A6,"Almohada viscoelástica 874",68736,
